event_id,lon,lat
702875,-73.944539024469,40.806098003316
702878,-73.931125811192,40.847794595732
746330,NA,NA
746354,NA,NA
753740,-73.937084495061,40.846944002363
739810,-73.994529731898,40.723891953296
750531,-73.986297049329,40.718571772009
754286,-74.010965499596,40.706696017742
753935,-73.997067992574,40.719908003565
752617,NA,NA
756786,-74.010965499596,40.706696017742
756775,-73.983734396939,40.591155182531
756782,NA,NA
757373,-73.975101225895,40.764320779215
698301,-73.993461008181,40.718036492224
753354,-74.001033338989,40.720385887478
749616,-73.989747549682,40.714191220751
757457,-73.941557916785,40.814401912882
756203,-73.990314986552,40.740570505495
753660,-73.993453538089,40.722014743239
758300,-74.010965499596,40.706696017742
747818,-74.003472479062,40.748668995569
747821,-73.943895119631,40.807103897881
747823,-74.007358472508,40.726956991485
758108,-73.996182444504,40.729379114103
759320,-73.995673293498,40.70505561634
739811,-73.994529731898,40.723891953296
759785,-73.962901979166,40.809219863914
759391,-74.013851580216,40.70537581607
758067,-74.006051353354,40.741254264799
761377,-73.999320592982,40.722397947553
748450,-73.986070003516,40.73919380452
759745,-73.939557491774,40.839435493499
758822,-73.997660380552,40.721683490686
757470,-73.998280384232,40.72361636276
757638,-73.986152177844,40.749113556233
755903,-73.984327663257,40.75165902664
761371,-74.003864039669,40.737552014523
758070,-73.997447015012,40.721947588797
760796,-74.007227009655,40.741289627399
760005,-73.999852502718,40.724391504528
757521,-74.006673903079,40.740597391288
754445,-74.001638179687,40.723533346922
759849,-73.979034998444,40.753143004027
759947,-73.99198244046,40.721845731941
761987,-73.981518514446,40.780698510716
759848,-73.990864963138,40.750647469561
758759,-73.969350002692,40.766398501939
757570,-74.001033338989,40.720385887478
759298,-73.987946470262,40.735119083307
760726,-73.994836981406,40.731350202454
751919,NA,NA
763270,-74.006987582306,40.713349330257
760028,-73.984327663257,40.75165902664
726071,NA,NA
755902,-73.984327663257,40.75165902664
754646,-74.010195044018,40.704635594961
765543,-74.011445974005,40.705636996173
732622,NA,NA
766616,-73.986636063648,40.745614415678
764858,-74.009164561977,40.706209347583
751832,-73.958373879605,40.820638192806
746232,-74.013159737928,40.71023924775
769832,-73.999320592982,40.722397947553
756117,-73.988879208448,40.696107484724
756104,NA,NA
769239,-74.005028146161,40.708688860524
764433,-73.968448069611,40.794129727309
768225,NA,NA
765492,-73.984833323048,40.771692930009
763354,-73.987643891215,40.767842126396
771447,-73.991243786812,40.735007440377
768195,-73.980459629249,40.781494885275
754686,-73.98099963273,40.747143761603
770189,-73.980665594842,40.766666947055
770188,-73.97782186924,40.758807904956
774174,-73.992086627517,40.709800203661
768742,-73.999320592982,40.722397947553
745693,-73.980557954248,40.748477114878
768847,-74.009164561977,40.706209347583
730472,NA,NA
770195,-73.996626004706,40.731821951293
755870,-73.994529731898,40.723891953296
762061,NA,NA
769973,-74.007398517373,40.703571112126
766386,-74.0038099,40.7532511
769802,-73.989693366052,40.749715126125
767678,-74.008419017311,40.723980791273
787197,-73.942360986929,40.798938495945
774445,-73.95272998789,40.817414494612
790838,-73.988174709486,40.741519295024
779659,-74.008457580373,40.717347213022
779919,-73.983808588414007,40.768009076375
785959,-73.991045147051,40.74787150532
764228,-73.957287578393,40.784371400415
783315,-73.950677008345,40.81084501036
787706,-74.004932549031,40.723305261062
786816,-73.978845908236,40.762097938556
787205,-73.949693461413,40.822380971368
748661,-73.979398556999,40.751177777043
784933,-73.984652067751,40.741138372237
786917,-74.011445974005,40.705636996173
760503,NA,NA
787646,-73.932405237392,40.798091358198
786354,-73.981551518631,40.755444456258
748861,-74.008401710599,40.710566054412
754292,-74.001829743832,40.727102617299
751858,-73.958373879605,40.820638192806
783350,-74.002124475799,40.742845927137
759349,NA,NA
770027,-74.007774029862,40.70335099972
787960,-73.98111387807,40.722683985123
768311,NA,NA
782730,-74.008870549466,40.739387231808
787812,-73.999320592982,40.722397947553
782671,-74.010876517292,40.701907927346
748826,-73.973288073775,40.755204406718
754534,-73.942287983342,40.814712222387
748366,-73.999039023071,40.728108472638
757252,-73.948125357227,40.801366087478
781041,-73.984032519959,40.777870104265
777036,-73.933792501935,40.796211005252
761189,-73.986478511764,40.728091492723
786325,-73.964783701435,40.801708790528
787316,-73.94937550833,40.789369505732
754638,-73.929058446733,40.859162802261
784945,-73.953780491815,40.811712495429
774414,-74.00130220734,40.738323990701
769409,-73.990459601571,40.726623583439
773890,-73.952580999561,40.80195149677
784399,-73.944695696587,40.795750942647
787350,-73.955139552098,40.804735448574
774609,-73.958219505827,40.803503510916
750767,NA,NA
751115,-73.945466620939,40.804827103803
748827,-74.011897752825,40.707501912656
756273,-73.945010506522,40.805457018225
768983,-73.934874103374,40.848898452636
765046,-74.003763117758,40.750822080656
756570,-73.993663012047,40.714826998634
779977,-73.946816068584,40.786634202871
783539,-73.975062734442,40.754362085975004
786811,-73.958088471148,40.764933494405
784063,-73.954729756276,40.810380696525
787130,-73.946918553783,40.80420652576
790664,-73.946853203352,40.83497105224
768868,-73.951033993601,40.805121008682
777861,-73.999791799816,40.761530836549
787149,-73.990459601571,40.726623583439
785976,-74.002576492249,40.749916492803
791453,-73.967792519353,40.798786490131
788338,-74.003026016989,40.7114329984
786964,-73.96407348299,40.802675011802
786411,NA,NA
786407,-73.963488044608,40.811983008678
748824,-73.986333277815,40.761984790727
759493,-73.9454775531,40.822677444981
751715,-73.997075785631,40.731480147175
772507,-73.951836979926,40.800403987896
776218,-73.948264570883,40.788086110627
783146,-73.942121013041,40.797939016855
787008,-74.007818495858,40.719197008628
748828,-73.980894840122,40.759248360654
783614,-73.939113502362,40.803387002462
794135,-74.006995439252,40.71333974239
787632,-73.949067682935,40.802370529064
785030,-73.944379847141,40.815586558463004
788090,-73.967848007552,40.765766988399
771676,-73.942900178104,40.840806063222
791034,-73.996288494992,40.725389966829
748864,-73.969744496965,40.758655509333
777963,-73.984833323048,40.771692930009
778408,-74.010965499596,40.706696017742
794431,NA,NA
791179,-73.999198876985,40.723205249289
757221,NA,NA
736607,NA,NA
748822,-73.990295957674,40.746354168566
759924,-73.957006015795,40.810930002858
760631,-73.957173835105,40.822193067862
748656,-73.985636501281,40.754600994843
760961,-73.958613463044,40.820296482247
775877,-73.952577018157,40.808237987016
779600,-73.949815849628,40.794624528239
774983,-73.948133576412,40.827149376507
775930,-73.981578381151,40.782794266234
759739,NA,NA
788478,-73.943784590362,40.802898016637
783207,-73.992560542441,40.74036698783
754678,-73.990450187648,40.730929336996
754677,-74.014209738939,40.705349999808
787954,NA,NA
791032,-73.953391487688,40.806107998735
766236,-74.002852008679,40.725855005777
771554,-73.946816068584,40.786634202871
769901,-73.998338521457,40.729986990676
792604,-73.997617007232,40.729628999592
793141,-73.987210974533,40.683455599446
794441,-73.976194006981,40.749828937084
748816,-74.004727878067,40.708320010404
773800,-73.98524504114,40.766021948127
796155,-73.946918553783,40.80420652576
788647,-73.983757377265,40.591268437466
790934,-73.996288494992,40.725389966829
772724,-73.994529731898,40.723891953296
748813,-73.981347407481,40.758615512538
748437,-74.004835363358,40.734984525121
761501,-73.942147910698,40.793023382083
765019,-73.948900002962,40.795877990683
748396,-73.973973757271,40.754280436596
748866,-73.985636501281,40.754600994843
781130,-73.943784590362,40.802898016637
768051,-73.930741316483,40.848331194457
792644,-74.010965499596,40.706696017742
782344,-74.003553831601,40.73067433382
795240,-73.994142959823,40.722711016761
797181,-73.988854481833,40.755971498208
771709,-74.004665016964,40.710562748757
748869,-73.973849911231,40.753036050942
792886,-74.000885278625,40.723166310255
795482,-73.985624438503,40.600412371812
791751,-73.982404020607,40.754120019616
792147,-73.997787231341,40.731797985908
751879,-73.958373879605,40.820638192806
794742,-73.999320592982,40.722397947553
773668,-73.93556189621,40.801891634162
779062,NA,NA
748812,-73.982331323426,40.762370361541
748441,-73.994814122759,40.74013005465
782932,-73.92765273574,40.865883672656
775461,-73.993744105962,40.744155305608
780542,-73.951033993601,40.805121008682
785973,-73.99060596699,40.722772980268
795239,-73.955145023742,40.806033001657
780624,-73.945524987739,40.796098015642
797915,-73.994367759408,40.726275245117
748817,-73.982222774556,40.769358482604
754700,-73.947992753116,40.797137121822
748462,-73.986422891722,40.743265413094
747847,-73.982264600557,40.775938759499
795623,-74.004215786845,40.750190069235
785914,-73.98099963273,40.747143761603
740279,-73.979057964859,40.749532017275
795418,-73.984359264286,40.754508289312
792991,NA,NA
792257,-73.969574009054,40.766087994336
796689,-73.987193942995,40.755712434536
788156,-73.956115522401,40.807257995851
772303,NA,NA
799224,-73.992593525519,40.719794001748
794694,-74.008870549466,40.739387231808
796502,-73.999320592982,40.722397947553
775163,-73.955367018448,40.804425017351
784329,-73.956182829084,40.821447405415
